Timestamp,Side,Thought entry price,Actual entry price,Spread,Velocity,OrderID,Size,Tick_1,Tick_2,Tick_3,Tick_4,Tick_5,Tick_6,Tick_7,Tick_8
1764693032.4469857,DOWN,0.34,0.35,0.01,-1879.2,0xc769e9224e6f455e32e609e4432fc8b181b5c913d4213f99c833ff500655644d,3.09,0.35,0.33,0.34,0.34,0.34,0.34,0.34,0.34
1764693025.7257612,UP,0.66,0.67,0.02,1231.8,0xf75455b61f3425184844665ee0c72570aa830fc7cbfe69788f4a5c23a460b232,1.61,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67
1764693016.7573566,DOWN,0.36,0.38,0.01,-1436.1,0x233f434962a533a76188b2f51d9a524d950fe693f51c207d44593d1b24ecfd72,2.84,0.38,0.37,0.38,0.38,0.38,0.37,0.37,0.37
1764693010.721489,UP,0.65,0.67,0.01,1222.0,0x6687db8184f92842a862af1778f71a5b73e8971f24deef86afd6785f7b7c7fec,1.61,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.65
1764693111.9216416,DOWN,0.33,0.35,0.01,-1597.6,0xd350014f55d4a59da5057b04365d302e287729ec42537fb24c36dad3782e31e2,3.09,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
1764693100.9130864,UP,0.75,0.76,0.01,1293.9,0x787b918a101f47122ef6effaa4c38dacdd212e9cdb0da1268878954a2ea7b1d7,1.42,0.75,0.75,0.75,0.74,0.74,0.73,0.72,0.71
1764693094.3224127,DOWN,0.27,0.28,0.02,-1052.0,0xf68932448e3e83657664a38f4fbce3440af10520f0b8cf0be8bb38d649646207,3.86,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.27
1764693089.284796,UP,0.66,0.67,0.01,1002.5,0x9599874b8c2e0d8dc9c0fadbcf43ec273f7fdbf63a8e42832264ce39b18897b0,1.61,0.67,0.67,0.67,0.67,0.67,0.67,0.7,0.7
1764693084.2662807,UP,0.64,0.66,0.01,1955.5,0x2e8959796ee5fa0d24017ab29cbb3642775d3740b2a80e61d727a6aea9f05617,1.64,0.66,0.66,0.66,0.66,0.67,0.67,0.67,0.67
1764693079.1582105,UP,0.65,0.65,0.01,1215.9,0x03998576f68ae737ef7eb01805149a8d097ee7a3da3c6e7dcff16bd72d76f2fd,1.66,0.65,0.65,0.64,0.65,0.65,0.65,0.64,0.64
1764693073.3209295,UP,0.65,0.65,0.02,1746.0,0x0abf5c680acc385743bdbf545fd9725af53de5094d812ca119a0fc9b982195c2,1.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66
1764693066.2588034,UP,0.69,0.7,0.01,2095.8,0xb238ecdbbd3a39512e3c6dc73b7c7c0ee476163a3ecd47510d7623e5e94f7728,1.54,0.7,0.7,0.7,0.69,0.68,0.68,0.68,0.68
1764693060.8538723,DOWN,0.25,0.28,0.01,-1010.9,0x9a3d91c03c64ff90defc6d997281bd170e5e70198249ba3f4779b338ba760893,3.86,0.27,0.27,0.28,0.28,0.28,0.3,0.34,0.34
1764693170.87444,DOWN,0.26,0.27,0.01,-1436.7,0x170237cf1cc44aa92493eea8a06f857d91057f5cf63f35807d5445eecc0067ab,4.0,0.27,0.27,0.27,0.27,0.28,0.29,0.3,0.31
1764693158.3286746,UP,0.74,0.75,0.01,1108.6,0xff26526c114b92d905c597bf1413ffcc1c838c0f9a5bb6fd7f053dfd7ee02864,1.44,0.75,0.75,0.75,0.75,0.75,0.75,0.74,0.74
1764693136.1588187,UP,0.73,0.74,0.01,1073.7,0xe70bb5a43004906458edb3c217053e8cc6b825a738ca0e5f7ed52f3024c88867,1.46,0.74,0.74,0.74,0.74,0.72,0.71,0.71,0.71
1764693129.1966336,DOWN,0.3,0.31,0.01,-1378.6,0x62257efb2e2be0916122c9cfbdae6afc062dd494b662bb35cd0e55f18a2709e9,3.48,0.31,0.31,0.31,0.32,0.33,0.33,0.33,0.34
1764693123.8067565,UP,0.7,0.72,0.01,1174.0,0x86e02f9e21cc76cbe05d97e95912ed3fdeb6d2a49c043ed59491a06542bc06a1,1.5,0.73,0.73,0.73,0.73,0.74,0.74,0.74,0.74
1764693118.7390454,UP,0.69,0.7,0.02,1897.5,0xee8ddad65e2c3b94ed7ea20225e90444aefbfa6906259b310c9980ac228047fb,1.54,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
1764693230.9848528,UP,0.72,0.73,0.01,1187.5,0x94d522019ccb054ad52fc7a1d7a1e697a293752e1965ab032e5aa53cc7eb96f5,1.48,0.75,0.75,0.75,0.75,0.74,0.74,0.74,0.73
1764693222.2799108,DOWN,0.28,0.31,0.01,-1809.5,0x3dbd4de463fd3ff1d85c539c9e63b21db58ef9d906b66277564c1f6398d74673,3.48,0.32,0.32,0.32,0.33,0.33,0.33,0.33,0.32
1764693215.0095344,DOWN,0.3,0.3,0.01,-1581.3,0xe26383dc7848c8843ab37930ec987254c461fcdf6a5aa1e449aa12565042a352,3.6,0.3,0.3,0.3,0.3,0.3,0.3,0.32,0.32
1764693206.934204,DOWN,0.32,0.32,0.01,-1111.1,0x94c10f34ea6da7bb097374f0a9d7ef0cf9e39d7a596c90c129b9a7b4a1d2f567,3.38,0.32,0.32,0.32,0.32,0.32,0.31,0.31,0.31
1764693201.9077752,DOWN,0.25,0.27,0.01,-1046.9,0x1903f970695cf797dfe5ceaa7c2437d61e2f532cdb99592838f81c26530e3adc,4.0,0.27,0.28,0.28,0.29,0.29,0.29,0.29,0.3
1764693194.5760355,UP,0.76,0.77,0.01,1041.0,0x57b4bd8ef28b2fcafaaa98248cf995683e4adae48759de047aab65e59b53a93b,1.4,0.75,0.75,0.75,0.75,0.75,0.75,0.76,0.76
1764693189.2515202,DOWN,0.29,0.29,0.01,-1259.2,0x601b5e2f2fbf9043f76f390200750d3eae1b0baac718521d6ac2f0baa42baa5e,3.72,0.29,0.28,0.28,0.29,0.28,0.28,0.27,0.27
1764693183.6538296,DOWN,0.35,0.33,0.01,-2482.4,0xc6c9e228b2d64780b2f86390f3815aee13bf58209a34e6ad6af949692a9c9b6e,3.27,0.33,0.32,0.33,0.33,0.33,0.33,0.32,0.32
1764693177.6980033,DOWN,0.33,0.34,0.01,-2014.2,0x2bb571644faf50a9cb7876f2b8a8a2d8489dde09d58cbcf21d7c987ced26c551,3.18,0.34,0.34,0.34,0.34,0.34,0.33,0.33,0.33
1764693288.2511625,UP,0.79,0.8,0.01,1074.2,0x47e267f74765c3b495efa1a1c730470441a5a13c3594cf7319634f6ce11f4371,1.35,0.79,0.8,0.81,0.81,0.81,0.81,0.81,0.81
1764693281.9539924,UP,0.79,0.8,0.01,1207.5,0xe49d311d25bfd5eb6cdd1179e519247dc9e68d28ef21167c3e0f757ff5dd28cd,1.35,0.8,0.8,0.8,0.8,0.78,0.78,0.78,0.78
1764693276.1845047,UP,0.75,0.78,0.01,1757.8,0xecf430cbdaf72181a18f0210c83a2949e87ada6557932fc7e94f5a888ff41f55,1.38,0.78,0.78,0.78,0.78,0.78,0.77,0.77,0.77
1764693264.9486027,UP,0.7,0.7,0.01,1865.3,0x129f4b028efd258fae2762518c959d8260d957d9b33c70218e239889dda41f16,1.54,0.7,0.71,0.72,0.72,0.73,0.73,0.73,0.74
1764693257.6646147,DOWN,0.25,0.26,0.01,-1003.1,0x2f6ad3a24d0769dd03ee3a541034808129cfd9a98cd20fbfbb6ee3b99e87388e,4.15,0.27,0.27,0.27,0.27,0.28,0.28,0.29,0.29
1764693249.2158558,DOWN,0.27,0.28,0.01,-1315.3,0x27724c766f11254b9cabc1d60fa93429556889245b50c2164b241608ef18613c,3.86,0.29,0.27,0.28,0.27,0.26,0.26,0.25,0.25
1764693241.665456,UP,0.71,0.73,0.02,2269.9,0xafb84f712aea5c867b467ef09420ad432616fd2e8c9dcca20184b2ae9d6241a5,1.48,0.73,0.73,0.72,0.72,0.72,0.73,0.72,0.71
1764693306.5879915,DOWN,0.15,0.17,0.01,-2196.0,0xf09d93e5563c0675a4251f6a77720c7becedfe8512115a3281daf1faed6b113e,6.35,0.16,0.16,0.16,0.16,0.17,0.16,0.16,0.15
1764693301.4418507,UP,0.84,0.85,0.01,1021.8,0xdec5251e8eb052fcaa225b0b314625808e0396a979064a1e60dbfeed8faec0d9,1.27,0.85,0.85,0.85,0.86,0.85,0.85,0.85,0.84
1764693295.9003856,UP,0.84,0.84,0.02,1825.8,0xeb8373092dac69dc45ba5d3366a6603d1955dce6d1235341b858add3a05ebb9f,1.29,0.83,0.83,0.84,0.84,0.84,0.84,0.84,0.84
1764693995.5434186,UP,0.62,0.63,0.01,1012.0,0x939306ebfa64546fd43c3b2ba25d9fc68e7e59631b854495bb4b0c7d7e7d9add,1.71,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.62
1764693988.7470279,UP,0.57,0.58,0.01,1022.4,0xabb9441e4a0c073d0ade8b44c4af4f6acf23917d9d43794f970fa7e4559e467d,1.86,0.58,0.58,0.58,0.58,0.58,0.58,0.57,0.58
1764693983.3627279,DOWN,0.41,0.41,0.01,-1002.8,0x80c67b0679f7468a25dc037c29e6444a2a137aab32fa0a95742392e0a6c9486f,2.63,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41
1764693978.1233828,UP,0.61,0.63,0.01,1773.5,0xed521cd0980292fe5ed602275a003650c945c4fa8ea49add835895b3d2e2aded,1.71,0.63,0.63,0.62,0.62,0.62,0.62,0.61,0.61
1764693970.9206252,UP,0.59,0.61,0.01,1424.7,0xe42d448fcf0ebaa2cd0f16758235ff1720ed6552f4dfd9c8e72abf07e437e829,1.77,0.61,0.61,0.62,0.61,0.61,0.61,0.61,0.61
1764693963.877936,DOWN,0.44,0.45,0.01,-2453.9,0x37ce554981997d06450da944ee25310d3fae04f680a1f6121e218494f9ea99b1,2.4,0.45,0.45,0.47,0.47,0.47,0.47,0.46,0.46
1764693958.2827246,DOWN,0.42,0.44,0.01,-1106.3,0xb4be4cd62a87383b6fcd386465522a8616be01ca35601f80748e37af83758563,2.45,0.44,0.44,0.45,0.45,0.45,0.45,0.45,0.45
1764694042.11277,DOWN,0.36,0.37,0.01,-1771.8,0x73ee8cdee7cf160b3dc917b792028e595537a14d45f88aac23f64b86767a7325,2.92,0.37,0.38,0.38,0.38,0.38,0.37,0.37,0.37
1764694033.0981197,DOWN,0.39,0.4,0.01,-2122.6,0x9ff7b1d184b70284f63082ef828225d7fc7dfb4c001a90c2bb0bc5c54bc0db7e,2.7,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41
1764694026.3971272,DOWN,0.31,0.35,0.01,-1012.4,0x5e9b098bffc85197f0f00bb03c9606d3ed558b61a4cfc5445f7059d349bdf20e,3.09,0.32,0.36,0.36,0.36,0.37,0.37,0.38,0.38
1764694014.476859,UP,0.67,0.68,0.01,1597.2,0x206d504c1f8313200d297cbe9397067f67db4610edf1d7c5c0cfdebfbbbc14e9,1.59,0.68,0.68,0.68,0.68,0.68,0.68,0.69,0.69
1764694003.0354164,UP,0.67,0.68,0.01,1267.4,0x18ad7ee9dbbfaa4d500597a9097b731574ca91d1eb5f13334598d8a4cd056e37,1.59,0.68,0.68,0.68,0.68,0.68,0.68,0.67,0.67
1764694073.0756967,DOWN,0.32,0.33,0.01,-1013.2,0xf78c71ba758ecc5ac79ff0c8550ba8dfe58fbf01333e7698e4504acfcfef260f,3.27,0.34,0.34,0.34,0.33,0.33,0.33,0.33,0.33
1764694060.892961,UP,0.64,0.66,0.01,1006.9,0x153d69683aa76cab1b3f4d3630f365ea02e03947c314f1b8d86d479fc4ec35b5,1.64,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66
1764694154.4802816,DOWN,0.51,0.52,0.01,-1207.1,0xca1a52847fba33adc78f4e7efd6c17fdc0dba9ada69741ec7135937a132644fa,2.6,0.53,0.53,0.53,0.53,0.53,0.53,0.52,0.52
1764694148.1163747,DOWN,0.45,0.47,0.01,-1803.2,0x82d9bba7f3802c1ffcb44880a538e486844c679a7d530b8c398011117315adf1,2.49,0.47,0.44,0.45,0.45,0.45,0.45,0.45,0.45
1764694141.1588533,DOWN,0.45,0.47,0.01,-1434.2,0xe7ec3a88cd8a1596f585fa23ad5c744a7669fbd3fe265e4dab01dca609654263,2.87,0.46,0.46,0.43,0.42,0.42,0.42,0.43,0.43
1764694125.2416594,UP,0.55,0.57,0.01,2091.6,0xa6da685c545b1825ca1368a2f134843d78e69432fd22b022abb201c80a0baf94,2.05,0.56,0.56,0.55,0.54,0.54,0.54,0.54,0.54
1764694118.4575193,UP,0.52,0.53,0.02,1189.9,0x99f9a1efaabd51958e1f03906bc6a5e813f254e43d93b69d3566ccd18296c72d,2.55,0.53,0.53,0.53,0.54,0.54,0.54,0.54,0.54
1764694112.0694625,DOWN,0.46,0.47,0.01,-1155.1,0xd0ebdfad43fb164b7e4eea92cc0cc97dc36b902e64bd389763549c7ef4523196,2.49,0.47,0.45,0.45,0.45,0.46,0.46,0.46,0.48
1764694104.8138232,UP,0.6,0.61,0.01,2357.3,0x3c0fe9a1b4c3b7d5ea94c64cb445f93dd1b5e054f484091351f97c8efb36ef73,1.77,0.62,0.62,0.61,0.61,0.62,0.62,0.62,0.62
1764694215.829728,UP,0.56,0.57,0.01,1008.8,0xd37b886dd13d2d58b1d8203512ddc72b448a88132dbc90007619f4159299667f,1.89,0.57,0.57,0.56,0.57,0.58,0.58,0.59,0.58
1764694209.4414663,DOWN,0.4,0.43,0.01,-1510.2,0x896850e8073e965af042ad2144f17bcbef71f25ba331db21ce4771c069bf8910,2.51,0.43,0.44,0.45,0.45,0.47,0.46,0.46,0.45
1764694200.220228,UP,0.53,0.55,0.01,1282.3,0x7a1e851305c85f9c2e6afb2efd957f66b9084c2623d07e0805d346609d3b5c35,2.29,0.54,0.55,0.57,0.58,0.58,0.6,0.6,0.6
1764694190.029742,DOWN,0.48,0.49,0.01,-1320.7,0x126194009e5fa59e5cbbc5714004fc0ff3125983b5045e6502c5e425253a6f5e,2.57,0.49,0.49,0.49,0.49,0.5,0.5,0.5,0.5
1764694178.950036,UP,0.53,0.55,0.01,1058.0,0xdc355aa85be670624dd9b86e493da62d5693f086f8d9d82e96f697f654e49f36,2.13,0.54,0.54,0.54,0.54,0.54,0.54,0.53,0.53
1764694173.9367192,UP,0.44,0.46,0.01,1529.0,0x1bc962af9fcc3f26b9ccbb544945b71b2aff5a71406b2299371be19125dddffa,2.74,0.46,0.46,0.47,0.47,0.47,0.48,0.48,0.49
1764694167.4775746,DOWN,0.55,0.56,0.01,-2297.3,0x058c905eeed67944db98d7652976d84e31e141178afccf20b9762069e75bbc52,2.09,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
1764694161.233283,DOWN,0.54,0.55,0.01,-1136.5,0x4e88965a90f6b5622421ca575bdb1efd5fceb78d8444ca27750e8bc2cbb5324b,2.29,0.55,0.56,0.56,0.56,0.56,0.56,0.56,0.56
1764694280.1872983,UP,0.75,0.78,0.01,1057.2,0x5df43ee65e5c4b8e2be64ab77d43a9d133d4c7619194fd68320974ed896b2eb5,1.38,0.8,0.81,0.81,0.81,0.82,0.82,0.82,0.82
1764694272.9982772,UP,0.72,0.73,0.01,1228.8,0xd2f43c2b1f5c68ff3ef3dcc166db1da48d52046543d1aebe2a3583099f2520f5,1.48,0.73,0.73,0.72,0.71,0.72,0.7,0.71,0.7
1764694266.3179512,DOWN,0.36,0.37,0.01,-2257.3,0xc12c2bc46170a249940b883b1be1c9e626fb1aa2f0392da8805dc12a3048b121,2.92,0.36,0.37,0.37,0.37,0.35,0.35,0.35,0.34
1764694251.6275547,UP,0.53,0.55,0.01,1436.7,0x12538d374a6253588ca2aac0662b901293ea9be2bb16c765660aadac0a9f54ed,2.29,0.55,0.55,0.55,0.55,0.55,0.56,0.56,0.57
1764694244.0778801,UP,0.51,0.52,0.01,1467.6,0x05177dc85816d41a2541e30e498cb90931be012972b71d2d0c99d801c1239ea4,2.6,0.53,0.53,0.53,0.52,0.52,0.52,0.52,0.52
1764694237.2029824,UP,0.47,0.48,0.01,1161.8,0x0de4d45dbbba207f4bfd0407e64ed9296be5e9d7bf7e2d25481ba1c3c2def048,2.81,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48
1764694227.8262234,DOWN,0.43,0.46,0.01,-2164.0,0x9b83ddf71c9703e1d3075d09ea55c0c6424d5d6db42732c09364740b220a24c7,2.35,0.47,0.47,0.47,0.47,0.47,0.48,0.48,0.48
1764694310.6677163,UP,0.85,0.86,0.01,1125.4,0x741e6d93c2e2dc0fb93f7c3603993c655c733b06cf5d562a0c75d0dd99acc524,1.26,0.86,0.86,0.86,0.86,0.86,0.87,0.87,0.87
1764694298.7794683,UP,0.83,0.84,0.01,1612.0,0x33b8d7a9e892a066e0eb95c35d45000797448d8758ad7e4c478afb3ba47a8044,1.29,0.84,0.85,0.85,0.85,0.85,0.85,0.85,0.85
1764694290.9160273,UP,0.8,0.81,0.01,1247.0,0x41b954d6614195e2be134a19616fea930e4ea4d0e199fe9838fd0305ea3afb3d,1.33,0.81,0.82,0.82,0.83,0.83,0.83,0.83,0.83
1764694285.3291569,UP,0.8,0.81,0.01,1227.5,0x8a379c311edac3e2cfaa03038a1ea717ca2df368e8f49a5ef7da6cbeb93b6294,1.33,0.8,0.8,0.79,0.79,0.79,0.8,0.79,0.79
1764694817.3745232,UP,0.52,0.55,0.01,1093.6,0xbe7cabfebcae90425c8006aa6c2db1bc086fd8be03af175a92d07fb3efd1a6d7,2.13,0.56,0.58,0.6,0.61,0.61,0.61,0.61,0.61
1764694808.284171,DOWN,0.52,0.52,0.01,-2117.8,0x760bb997bc797a5bc9a9e7fc1ed52e9676e1d86cee0ec73c5fb59bc2c605f85d,2.6,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.51
1764694881.0405405,DOWN,0.34,0.35,0.01,-1363.8,0x7ef6a0bd9f4cb11895d7e2cd7d114425eed56d8c8ebb7f75dc8093a41743484e,3.09,0.35,0.35,0.35,0.35,0.36,0.35,0.35,0.35
1764694875.741584,UP,0.64,0.65,0.01,1929.8,0x4b8c66439228c53d928ad3db84b014763adf010a73232499f14c2de710f13934,1.66,0.65,0.66,0.64,0.64,0.63,0.63,0.63,0.63
1764694870.6634347,UP,0.64,0.65,0.01,1414.8,0xe7730cba96a2c6663cb25d0bfbcc997c0f5d6af35f5bc2b36258124d42e04886,1.66,0.65,0.66,0.66,0.66,0.67,0.67,0.67,0.66
1764694865.0237656,DOWN,0.33,0.35,0.01,-1369.4,0x81b8d5c288358bde3136b3b258a90e88c1729e30eb78ec25a6071d8562cfc79d,3.09,0.35,0.35,0.36,0.37,0.37,0.38,0.38,0.4
1764694859.9934042,DOWN,0.29,0.3,0.01,-1647.4,0xb01e6a8113277fd4ce2e7c7168141a60de1adcf8a9cf8ec7dfdf4e3e21be7d13,3.6,0.29,0.31,0.31,0.31,0.31,0.32,0.33,0.33
1764694850.0658774,DOWN,0.28,0.29,0.01,-1226.4,0x23ff697c39d51e315f5efba6562dc6650086a48f2183bccb40da22c067ecc4a5,3.72,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
1764694843.5802586,DOWN,0.39,0.39,0.02,-1027.9,0xb04b4f2eeec5b42d40377098aa5696042899c5216cb106934e4652f24e04a76b,2.77,0.39,0.38,0.35,0.34,0.34,0.33,0.33,0.33
1764694837.3319948,UP,0.6,0.62,0.01,1287.7,0x2033eaba5f0f3d085b9899ce3dbba9e2cce4dfff69136a2cc4725a20f603c7da,1.74,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.63
1764694830.2364364,DOWN,0.41,0.4,0.01,-1136.6,0x0b40fdf1187bddb8be0f5c4624a3c642dac2c4d22e0f3ab5afa78b0f9ec3b8ef,2.68,0.4,0.4,0.4,0.41,0.4,0.4,0.41,0.41
1764694920.8506927,DOWN,0.26,0.27,0.02,-2292.5,0x75709d3d7f87f230bfe73b43a75b1bd09f8fdca881700644dab064a13915f2b8,4.0,0.28,0.27,0.27,0.25,0.26,0.26,0.27,0.27
1764694915.5290499,UP,0.74,0.74,0.01,1653.7,0xd3e28d04d336f870345fe0c45e7ff1771a13254aa7a6367d3404db8e8db0f658,1.46,0.75,0.76,0.77,0.76,0.76,0.76,0.76,0.76
1764694909.6363301,UP,0.72,0.73,0.01,1212.4,0x91624682bbccd833116e2aed93387d8bd8d1684fa5f5dfed399e902cd854c6ab,1.48,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73
1764694904.4892893,UP,0.71,0.72,0.01,1919.7,0x3c38445fab4e974acd46067ac72866fc2dcbbdf14284cfc6a612ea1c37a1ae1e,1.5,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72
1764694894.286486,UP,0.68,0.68,0.01,2139.3,0x1930e1820ed774ee025d8b77529ada8ad33de1df3ddf97c0709637bd4a573a95,1.59,0.68,0.69,0.69,0.69,0.69,0.69,0.68,0.68
1764694886.117298,UP,0.67,0.69,0.01,1730.3,0x3467731ac7ac252df54495f9aa1ab3bcf2e2d3b6f61a4bdc879a7df37a4b73cb,1.57,0.69,0.68,0.68,0.68,0.68,0.7,0.7,0.7
1764695000.250308,DOWN,0.23,0.24,0.01,-2326.1,0xebf08afeca4c4d4c3614501d89b7895888027c03688dec155b5170e259c5e1fd,4.5,0.25,0.25,0.24,0.24,0.24,0.23,0.23,0.24
1764694993.094975,DOWN,0.25,0.25,0.01,-1398.4,0x52f63cb3baecf8ac5297c04a71b97808426ea7cca4553596b53e451cff9757b5,4.32,0.24,0.24,0.24,0.24,0.24,0.25,0.25,0.25
1764694987.4156528,DOWN,0.21,0.22,0.01,-1643.2,0xb59b926590b8c08e29ba9c1db9dc3c80b0ca18c7856b1768a63127fd3ed404cf,4.91,0.22,0.22,0.21,0.21,0.21,0.2,0.2,0.2
1764694980.9210587,UP,0.8,0.82,0.01,1352.8,0x7475f07a59866940dc0d1ab9b4502d670c8e9f6ace0df6e29190acb1b154e65e,1.32,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82
1764694965.4342456,UP,0.8,0.81,0.01,1496.8,0x4743772cdce1351398a07b2b0c827bad77ce67de07def67207ddd3a507cf7144,1.33,0.81,0.81,0.81,0.81,0.81,0.81,0.79,0.79
1764694959.750521,DOWN,0.21,0.21,0.01,-1012.8,0x3698429653edecd787a342dea472b198b073a999f07c23cd17bc9bd9be07c157,5.14,0.22,0.24,0.24,0.24,0.24,0.23,0.24,0.24
1764694943.5735269,UP,0.77,0.79,0.01,1564.7,0x669d2a015129f7331b1a8048946eb7e98819f726d8878cba858b89d5d875b985,1.37,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79
1764695056.6324246,UP,0.8,0.8,0.01,1623.1,0xb3986b3fc823236d1b8fccd4a4642d17499cb18d538daf3c8bbcb525cefb59ed,1.35,0.8,0.81,0.81,0.81,0.81,0.81,0.81,0.8
1764695050.357884,DOWN,0.24,0.25,0.01,-1701.9,0x2385677b0aa8634af0a7ad196191ff3290eb9f119f819f1b5f7a1b8c5d35aff0,4.32,0.25,0.26,0.26,0.25,0.24,0.24,0.24,0.24
1764695043.3296628,UP,0.76,0.77,0.02,1196.8,0x0cbcdb7ca5aaddae39854597493e3ff515ae800f5207caa9c267bbeb53769a38,1.4,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79
1764695029.4406302,UP,0.76,0.78,0.02,1117.6,0x8a023f58fe5844c7467b2defeeec95a2eef4a0c98b894a5cfc20061f1c2f6218,1.38,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.77
1764695019.3933425,DOWN,0.21,0.25,0.01,-2403.7,0x14fbb7a53648892ca483dd9403e877391ce3ec392418cad779041a6918a75d48,4.32,0.25,0.25,0.25,0.25,0.26,0.25,0.24,0.24
1764695011.2956278,UP,0.78,0.78,0.02,1098.1,0x710ad7c414adb5ef7cfb128883e955549f3461c63119854b4d46ed6e3db17afe,1.38,0.78,0.78,0.78,0.78,0.78,0.79,0.79,0.79
1764695105.3843002,UP,0.85,0.89,0.02,1027.9,0xd2203791f1c25252d34bbccb4b50ef64e7eeca07f9aadef94cec49967cfdb3c8,1.21,0.92,0.93,0.93,0.93,0.93,0.92,0.92,0.93
1764695086.6306846,UP,0.83,0.83,0.02,1217.3,0xb3cd60069756e8e657f6faca96fdb46dea81be09248db9e3c038be2dff81fe70,1.3,0.83,0.83,0.83,0.84,0.83,0.83,0.83,0.83
1764695080.5973878,DOWN,0.18,0.2,0.01,-1071.1,0x5456c7cd7f716a418808b28d71bce91c405a9ab7ae2d6c7143fa558776ab0d51,5.4,0.18,0.21,0.21,0.21,0.21,0.2,0.2,0.2
1764695072.0869474,DOWN,0.2,0.22,0.01,-1422.2,0x07f4da6759f24862eaf83fe0734a9898c649bff2b15a097c4e8ce768fed17951,4.91,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
1764695064.9860346,DOWN,0.22,0.23,0.01,-1364.9,0x34bdf642fcc7bf6a2c0159f1341ff506784a3b4070341be78d36d657136dcfc1,4.7,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23
1764695178.104336,DOWN,0.15,0.16,0.01,-1167.1,0x60fa2d64e15a598ffcb9c56dfcd1b411cbaa030e014f8d607312603c8b199953,6.75,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16
1764695237.0834556,UP,0.74,0.75,0.01,1066.2,0x5b6b8a88c59979043f0aed47b548c577de97b150875bf9404dd655f2ed4034b8,1.44,0.75,0.75,0.74,0.74,0.74,0.73,0.74,0.74
1764695231.8145335,DOWN,0.2,0.21,0.01,-1302.2,0x1cb2e879c20ebca33da0f224c6424ea24530364c04d77d8d73537d55d9e7c9cf,5.14,0.21,0.22,0.23,0.24,0.24,0.25,0.26,0.26
1764695221.93529,UP,0.74,0.77,0.01,1828.4,0x40ce1e570f571e63ff35701beea8a5c12e4622aa49f18b864292f2e1f325b6d4,1.4,0.77,0.77,0.77,0.77,0.76,0.76,0.77,0.78
1764695215.7203608,DOWN,0.26,0.27,0.01,-1184.7,0xda648029a4d03a0d117013c90561542c71a135d0a1e4ead2259cd5c163fa8c38,4.0,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27
1764695210.5403633,DOWN,0.25,0.25,0.01,-1673.5,0x9402d9dd6109fae5caba43fdfb1bca8a0c299002c0283f34f69e4af596277163,4.32,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.26
1764695203.952956,UP,0.81,0.8,0.01,1226.7,0x780945110d90ccb0b8d81ab41c72ff9644aec7f314cb4c6e7aa79908953ecc1e,1.35,0.79,0.79,0.8,0.79,0.79,0.79,0.79,0.79
1764695196.8762789,UP,0.82,0.83,0.01,2271.6,0x5b3f9872d44f55aeccf206203308b978b831a452ec39267ca270fb81df1d368f,1.3,0.82,0.82,0.82,0.82,0.81,0.81,0.79,0.79
1764695300.5663059,UP,0.75,0.76,0.01,1163.7,0xca411bfdc4d6f5d2a900c6ac162ab2b606459aaeb428a1de1d39f1bb8f04cee7,1.42,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76
1764695293.9821806,UP,0.74,0.75,0.01,1158.6,0x13908e68e4e5e24a8aeadfdbe1fce0329c3fb7f3360efa267f906e440f023c3b,1.44,0.75,0.75,0.75,0.75,0.75,0.74,0.73,0.73
1764695283.6453514,DOWN,0.24,0.26,0.01,-1082.0,0xc51f0b18db30a3b34a3cc4b6def50f15997f6351d52bc8de0ab0b8382829aa2f,4.15,0.26,0.27,0.28,0.28,0.28,0.28,0.28,0.27
1764695269.2787182,DOWN,0.28,0.27,0.01,-1306.9,0x5744b5d91a566bb673f47429c8bd8cedb7441dd786b76b4debbe1ce15ee378d7,3.93,0.28,0.27,0.26,0.26,0.26,0.27,0.26,0.26
